       0.700000       -0.38      -2.92       3.51       3.51       1030
       0.700000       -5.74       2.94       4.63       4.63       1000
       0.700000        5.42       1.73       4.90       4.90       1012
       0.700000        3.86      -2.51       5.22       5.22       1028
       0.800000       -0.38      -2.92       3.68       3.68       1030
       0.800000       -5.73       2.94       4.60       4.60       1000
       0.800000        5.42       1.73       4.67       4.67       1012
       0.800000        3.87      -2.51       5.22       5.22       1028
       0.900000       -0.37      -2.92       3.42       3.42       1030
       0.900000       -5.72       2.94       4.78       4.78       1000
       0.900000        5.43       1.73       4.94       4.94       1012
       0.900000        3.88      -2.51       5.28       5.28       1028
       1.000000       -0.36      -2.92       3.30       3.30       1030
       1.000000        5.44       1.73       4.84       4.84       1012
       1.000000       -5.72       2.94       4.84       4.84       1000
       1.000000        3.89      -2.51       4.88       4.88       1028
       1.100000       -0.36      -2.92       3.60       3.60       1030
       1.100000       -5.71       2.94       4.29       4.29       1000
       1.100000        5.44       1.73       4.84       4.84       1012
       1.100000        3.89      -2.51       4.96       4.96       1028
       1.200000       -0.35      -2.92       3.74       3.74       1030
       1.200000        5.45       1.73       4.54       4.54       1012
       1.200000       -5.71       2.94       4.63       4.63       1000
       1.200000        3.89      -2.51       5.29       5.29       1028
       1.300000       -0.35      -2.92       3.29       4.71          40
       1.300000        5.46       1.73       4.45       4.45          40
       1.300000       -5.70       2.94       4.71       5.28          40
       1.300000        3.90      -2.51       5.28       3.29          40
       1.400000       -0.34      -2.92       3.78       4.83          40
       1.400000       -5.69       2.94       4.83       4.94          40
       1.400000        5.47       1.73       4.94       5.67          40
       1.400000        3.91      -2.51       5.67       3.78          40
       1.500000       -0.33      -2.92       3.42       4.58          40
       1.500000       -5.69       2.94       4.58       4.85          40
       1.500000        5.47       1.73       4.85       5.13          40
       1.500000        3.92      -2.51       5.13       3.42          40
       1.600000       -0.32      -2.92       3.52       4.60          40
       1.600000       -5.68       2.94       4.60       4.85          40
       1.600000        5.48       1.73       4.85       5.49          40
       1.600000        3.92      -2.51       5.49       3.52          40
       1.700000       -0.32      -2.92       3.90       4.39          40
       1.700000       -5.67       2.94       4.39       4.97          40
       1.700000        5.48       1.73       4.97       5.05          40
       1.700000        3.93      -2.51       5.05       3.90          40
       1.800000       -0.31      -2.92       3.84       4.12          40
       1.800000       -5.66       2.94       4.12       5.09          40
       1.800000        3.94      -2.51       5.08       5.08          40
       1.800000        5.49       1.74       5.09       3.84          40
       1.900000       -0.30      -2.92       3.62       4.58          40
       1.900000       -5.66       2.94       4.58       4.72          40
       1.900000        5.49       1.73       4.72       5.18          40
       1.900000        3.94      -2.51       5.18       3.62          40
       3.100000       -0.23      -2.92       3.91       3.91       1030
       3.100000       -5.58       2.94       4.49       4.49       1000
       3.100000       -5.95      -2.60       4.71       4.71       1027
       3.100000        5.57       1.74       4.82       4.82       1012
       3.100000        4.02      -2.51       5.21       5.21       1028
       3.200000       -0.22      -2.92       3.93       3.93       1030
       3.200000       -5.58       2.94       4.23       4.23       1000
       3.200000       -5.94      -2.60       4.82       4.82       1027
       3.200000        5.58       1.74       4.90       4.90       1012
       3.200000        4.03      -2.51       5.37       5.37       1028
       3.300000       -0.22      -2.91       3.55       3.55       1030
       3.300000       -5.57       2.94       4.50       4.50       1000
       3.300000       -5.94      -2.59       4.59       4.59       1027
       3.300000        5.58       1.74       4.76       4.76       1012
       3.300000        4.03      -2.51       5.36       5.36       1028
       3.400000       -0.21      -2.91       3.51       3.51       1030
       3.400000       -5.56       2.94       4.57       4.57       1000
       3.400000       -5.93      -2.60       4.69       4.69       1027
       3.400000        5.59       1.74       4.97       4.97       1012
       3.400000        4.04      -2.51       5.24       5.24       1028
       3.500000       -0.21      -2.91       3.96       3.96       1030
       3.500000       -5.56       2.94       4.56       4.56       1000
       3.500000        5.60       1.74       4.85       4.85       1012
       3.500000       -5.92      -2.60       4.90       4.90       1027
       3.500000        4.04      -2.51       5.15       5.15       1028
       3.600000       -0.20      -2.91       3.51       3.51       1030
       3.600000       -5.54       2.95       4.39       4.39       1000
       3.600000        5.60       1.74       4.42       4.42       1012
       3.600000       -5.92      -2.60       4.57       4.57       1027
       3.600000        4.05      -2.50       5.02       5.02       1028
       3.700000       -0.19      -2.91       3.74       3.74       1030
       3.700000       -5.54       2.95       4.65       4.65       1000
       3.700000        5.61       1.74       4.85       4.85       1012
       3.700000        4.06      -2.50       5.29       5.29       1028
       3.800000       -0.18      -2.92       3.45       3.45       1030
       3.800000       -5.90      -2.60       4.52       4.52       1027
       3.800000       -5.54       2.94       4.57       4.57       1000
       3.800000        5.62       1.74       4.70       4.70       1012
       3.800000        4.06      -2.50       5.30       5.30       1028
       3.900000       -0.18      -2.92       3.78       3.78       1030
       3.900000       -5.53       2.94       4.31       4.31       1000
       3.900000       -5.90      -2.60       4.81       4.81       1027
       3.900000        5.62       1.74       4.85       4.85       1012
       3.900000        4.07      -2.50       5.20       5.20       1028
       4.000000       -0.17      -2.91       3.38       3.38       1030
       4.000000       -5.52       2.95       4.38       4.38       1000
       4.000000        5.63       1.74       4.58       4.58       1012
       4.000000       -5.89      -2.60       4.73       4.73       1027
       4.000000        4.07      -2.50       5.28       5.28       1028
       4.100000       -0.16      -2.91       3.54       3.54       1030
       4.100000       -5.88      -2.59       4.81       4.81       1027
       4.100000        5.64       1.74       5.00       5.00       1012
       4.100000        4.08      -2.51       5.43       5.43       1028
       4.200000       -0.16      -2.91       3.68       3.68       1030
       4.200000       -5.51       2.95       4.40       4.40       1000
       4.200000        5.64       1.74       4.90       4.90       1012
       4.200000       -5.88      -2.59       4.96       4.96       1027
       4.300000       -0.15      -2.92       3.58       3.58       1030
       4.300000       -5.50       2.94       4.63       4.63       1000
       4.300000        5.65       1.74       4.69       4.69       1012
       4.300000       -5.87      -2.60       4.99       4.99       1027
       4.300000        4.10      -2.50       5.30       5.30       1028
       4.400000       -0.15      -2.91       3.71       3.71       1030
       4.400000       -5.50       2.95       4.43       4.43       1000
       4.400000        5.66       1.74       4.74       4.74       1012
       4.400000       -5.86      -2.59       4.77       4.77       1027
       4.400000        4.10      -2.50       4.78       4.78       1028
       4.500000       -0.14      -2.91       3.34       3.34       1030
       4.500000       -5.49       2.95       4.29       4.29       1000
       4.500000        5.66       1.74       4.68       4.68       1012
       4.500000       -5.86      -2.59       4.93       4.93       1027
       4.500000        4.11      -2.50       5.17       5.17       1028
       4.600000       -0.13      -2.92       3.55       3.55       1030
       4.600000       -5.85      -2.60       4.41       4.41       1027
       4.600000       -5.48       2.94       4.75       4.75       1000
       4.600000        5.67       1.74       4.92       4.92       1012
       4.600000        4.11      -2.50       5.13       5.13       1028
       4.700000       -0.13      -2.91       3.35       3.35       1030
       4.700000       -5.48       2.95       4.78       4.78       1000
       4.700000       -5.84      -2.59       4.88       4.88       1027
       4.700000        5.68       1.74       4.95       4.95       1012
       4.800000       -0.12      -2.91       3.93       3.93       1030
       4.800000       -5.84      -2.59       4.47       4.47       1027
       4.800000       -5.47       2.95       4.61       4.61       1000
       4.800000        5.68       1.74       4.76       4.76       1012
       4.800000        4.13      -2.50       5.04       5.04       1028
       4.900000       -0.11      -2.91       3.64       3.64       1030
       4.900000       -5.46       2.95       4.33       4.33       1000
       4.900000       -5.83      -2.60       4.81       4.81       1027
       4.900000        5.69       1.74       4.89       4.89       1012
       4.900000        4.13      -2.50       4.99       4.99       1028
